https://www.realmeye.com/number-of-active-players-by-rank,,,,
A new entry is automatically added every twelve hours.,,,,
Historical data from 059,,,,
Sheet by Marv,,,,
Time,Date,Players,Change/24H,Notes
7:44:00,2015-01-21,138648,,
20:58:00,2015-04-15,133052,-66,
1:17:00,2015-06-02,134886,39,
15:17:00,2015-07-24,125492,-179,
15:17:00,2015-07-25,124853,-639,
3:17:00,2015-07-27,124100,-502,
15:17:00,2015-07-27,123964,-272,
13:13:00,2015-07-30,123077,-304,
21:47:00,2015-07-31,122451,-461,
13:02:00,2015-08-01,122291,-252,
13:55:00,2015-08-02,121796,-477,
14:50:00,2015-08-03,121460,-324,
15:24:00,2015-08-05,120696,-378,
21:12:00,2015-08-07,119804,-398,
22:28:00,2015-08-08,119925,115,
18:03:00,2015-08-09,119830,-116,
15:35:00,2015-08-13,119028,-206,
13:11:00,2015-08-14,118684,-382,
19:42:00,2015-08-15,119329,507,
14:04:00,2015-08-16,119162,-218,
13:50:00,2015-08-17,119246,85,
13:29:00,2015-08-18,118849,-403,
13:46:00,2015-08-19,117973,-866,
18:45:00,2015-08-21,117415,-253,
13:09:00,2015-08-22,117760,450,
17:04:00,2015-08-24,117305,-210,
15:21:00,2015-08-25,116454,-917,
17:44:00,2015-08-27,115009,-688,
15:56:00,2015-08-28,114575,-469,
17:31:00,2015-08-31,113784,-258,
18:43:00,2015-09-05,111130,-526,
16:05:00,2015-09-11,108303,-480,
15:00:00,2015-09-13,109483,604,
14:34:00,2015-09-17,108192,-324,
14:00:00,2015-09-19,108881,349,
16:05:00,2015-09-21,107751,-541,
16:48:00,2015-09-22,107437,-305,
16:31:00,2015-09-23,107934,503,
15:27:00,2015-09-24,108444,534,
13:44:00,2015-09-25,108588,155,
14:03:00,2015-09-26,109510,910,
15:38:00,2015-09-28,109344,-80,
11:57:00,2015-09-30,109543,108,
13:42:00,2015-10-01,109815,254,
13:09:00,2015-10-02,110000,189,
16:07:00,2015-10-06,111429,347,
13:15:00,2015-10-08,111486,30,
2:29:00,2015-10-10,112436,612,
12:19:00,2015-10-16,114004,245,
15:44:00,2015-10-17,114220,189,
18:18:00,2015-10-19,113670,-261,
17:11:00,2015-10-20,114406,772,
18:41:00,2015-10-21,114635,216,
17:10:00,2015-10-23,115016,197,
14:26:00,2015-10-24,115288,307,
21:04:00,2015-10-28,116982,396,
14:09:00,2015-11-05,119119,277,
17:29:00,2015-11-14,123531,483,
14:38:00,2015-11-15,131157,8654,
1:17:00,2015-11-16,133407,5070,
13:13:00,2015-11-16,134443,2084,
12:40:00,2015-11-17,137134,2754,
15:09:00,2015-11-18,139820,2434,
13:01:00,2015-11-19,141339,1667,
15:09:00,2015-11-20,143359,1855,
16:05:00,2015-11-21,145809,2358,
14:10:00,2015-11-24,150063,1457,
12:46:00,2015-11-25,151609,1642,
13:37:00,2015-11-26,153069,1410,
15:45:00,2015-11-29,150176,-937,
13:19:00,2015-12-03,144312,-1504,
15:15:00,2015-12-05,140575,-1796,
17:42:00,2015-12-07,137665,-1384,
13:29:00,2015-12-08,136955,-861,
15:21:00,2015-12-20,137589,52,
15:40:00,2015-12-27,140688,442,
21:53:00,2016-01-07,129115,-1028,
16:43:00,2016-01-15,124195,-632,
12:49:00,2016-02-05,129228,242,
2:06:00,2016-04-07,124479,-77,
20:00:00,2016-05-24,118152,-133,
15:25:00,2016-07-14,115983,-43,
3:39:00,2016-07-23,131652,1841,
1:16:00,2016-07-24,133391,1931,
21:15:00,2016-08-10,153333,1118,
15:52:00,2016-08-12,150883,-1380,
20:32:00,2016-08-22,145654,-513,
16:03:00,2016-09-01,139922,-584,
16:25:00,2016-09-04,135181,-1572,
0:56:00,2016-09-13,127560,-912,
1:41:00,2016-09-27,111348,-1155,
14:44:00,2016-11-20,100752,-194,
11:49:00,2016-12-08,101725,54,
15:31:00,2016-12-17,102574,93,
12:41:00,2016-12-21,105364,719,
23:14:00,2017-01-05,115964,687,
14:55:00,2017-01-10,110014,-1279,
13:36:00,2017-01-26,98624,-714,
19:03:00,2017-01-27,98707,68,
17:46:00,2017-01-29,97705,-515,
3:45:00,2017-02-05,95349,-367,
2:08:00,2017-02-09,94414,-238,
23:02:00,2017-02-15,98437,586,
9:58:00,2017-02-19,100117,486,
17:21:00,2017-02-25,102707,411,
23:27:00,2017-02-27,101730,-433,
15:45:00,2017-03-05,106277,801,
12:27:00,2017-03-06,105406,-1010,
10:07:00,2017-03-16,108749,338,
1:28:00,2017-03-19,109343,225,
7:13:00,2017-03-21,108534,-361,
20:09:00,2017-03-28,106380,-286,
17:56:00,2017-03-29,106671,321,
0:06:00,2017-04-13,107997,93,
11:46:00,2017-04-14,108672,454,
20:51:00,2017-04-30,102201,-395,
16:04:00,2017-05-04,100478,-453,
20:03:00,2017-05-19,97730,-181,
21:34:00,2017-05-24,98280,109,
2:11:00,2017-06-02,99573,158,
10:58:00,2017-06-17,97829,-113,
14:30:00,2017-06-23,98761,152,
3:18:00,2017-06-26,100264,593,
15:37:00,2017-07-11,102080,117,
15:53:00,2017-07-12,101942,-136,
10:41:00,2017-07-23,104538,241,
13:52:00,2017-07-27,108100,862,
17:26:00,2017-07-31,112033,948,
14:50:00,2017-08-08,157200,5723,
22:33:00,2017-08-09,161229,3049,
1:42:00,2017-08-16,164804,583,
18:23:00,2017-08-16,162956,-2658,
23:18:00,2017-08-17,161338,-1343,
11:02:00,2017-08-21,153593,-2220,
7:58:00,2017-08-22,149286,-4938,
17:14:00,2017-08-25,142060,-2134,
19:03:00,2017-08-27,141579,-232,
4:47:00,2017-08-31,140186,-409,
22:59:00,2017-08-31,139801,-508,
1:31:00,2017-09-03,139017,-372,
4:34:00,2017-09-05,137440,-741,
4:12:00,2017-09-06,136375,-1082,
15:53:00,2017-09-08,134100,-915,
19:11:00,2017-09-20,118961,-1247,
17:17:00,2017-09-26,113163,-979,
18:08:00,2017-10-05,110443,-301,
23:55:00,2017-10-07,109874,-254,
11:00:00,2017-10-09,110093,150,
18:22:00,2017-10-18,107042,-328,
23:56:00,2017-10-20,106616,-191,
17:24:00,2017-11-01,116611,852,
12:01:00,2017-11-02,117585,1256,
21:00:00,2017-11-11,121545,422,
1:04:00,2017-11-15,116812,-1493,
15:32:00,2017-11-16,114332,-1547,
14:28:00,2017-11-18,112401,-987,
13:57:00,2017-11-24,115496,518,
1:10:00,2017-12-01,116207,110,
13:15:00,2017-12-08,117754,206,
19:21:00,2017-12-16,118718,117,
8:53:00,2017-12-20,118726,2,
10:43:00,2017-12-24,120133,345,
17:22:00,2017-12-25,121273,893,
23:49:00,2017-12-27,123454,961,
12:22:00,2018-01-01,125368,423,
12:42:00,2018-01-05,125997,157,
11:36:00,2018-01-12,122130,-556,
12:46:00,2018-01-14,121004,-550,
12:14:00,2018-01-19,114866,-1233,
16:28:00,2018-02-01,105963,-676,
14:12:00,2018-02-10,106475,57,
14:43:00,2018-02-12,106042,-214,
20:14:00,2018-02-20,103999,-248,
20:15:00,2018-02-28,109115,639,
23:35:00,2018-03-29,94801,-491,
18:55:00,2018-03-31,98108,1832,
11:52:00,2018-04-03,101794,1362,
2:04:00,2018-04-16,99445,-187,
12:08:00,2018-04-16,98954,-1171,
12:37:00,2018-04-26,97269,-168,
4:19:00,2018-05-02,101974,832,
16:47:00,2018-05-12,104105,203,
15:06:00,2018-05-14,102811,-671,
19:17:00,2018-05-20,103532,117,
15:17:00,2018-05-31,109223,525,
10:34:00,2018-06-25,108746,-19,
11:31:00,2018-06-28,107089,-545,
22:59:00,2018-07-23,104163,-115,
13:23:00,2018-07-29,104245,15,
14:45:00,2018-07-31,107599,1631,
19:59:00,2018-07-31,108692,5012,
11:31:00,2018-08-01,113937,8104,
17:41:00,2018-08-02,121269,5833,
19:20:00,2018-08-04,130328,4379,
4:11:00,2018-08-06,134056,2724,
22:03:00,2018-08-11,152857,3273,
15:33:00,2018-08-14,156367,1286,
17:14:00,2018-08-17,149000,-2400,
8:04:00,2018-08-23,137508,-2046,
18:12:00,2018-08-25,131629,-2427,
1:00:00,2018-08-29,127550,-1242,
20:01:00,2018-08-30,126495,-589,
16:53:00,2018-09-02,124548,-679,
16:56:00,2018-09-05,121128,-1139,
18:34:00,2018-09-10,114906,-1228,
1:07:00,2018-09-19,95941,-2292,
23:51:00,2018-09-20,93822,-1088,
18:32:00,2018-09-29,90199,-413,
22:59:00,2018-10-15,87810,-148,
22:12:00,2018-10-16,87165,-667,
23:01:00,2018-10-18,85668,-736,
11:52:00,2018-10-23,82946,-600,
14:39:00,2018-10-27,82323,-151,
5:11:00,2018-10-30,82974,250,
22:39:00,2018-11-01,85168,804,
14:06:00,2018-11-02,85460,454,
11:00:00,2018-11-08,85415,-8,
20:58:00,2018-11-10,84498,-380,
14:18:00,2018-11-15,80866,-769,
14:16:00,2018-11-16,80330,-537,
14:20:00,2018-11-18,81301,485,
13:44:00,2018-11-19,81615,322,
21:57:00,2018-11-25,84696,486,
11:23:00,2018-11-27,84771,48,
5:13:00,2018-11-30,84764,-3,
17:56:00,2018-12-04,87305,561,
12:54:00,2018-12-06,86649,-366,
13:15:00,2018-12-12,87386,123,
20:34:00,2018-12-15,86860,-159,
16:47:00,2018-12-18,86816,-15,
19:43:00,2018-12-20,87533,338,
18:57:00,2018-12-23,89837,776,
11:51:00,2018-12-26,93747,1446,
15:50:00,2018-12-28,95331,731,
16:32:00,2018-12-31,96158,273,
21:25:00,2019-01-01,96866,588,
20:03:00,2019-01-03,96997,67,
18:44:00,2019-01-04,96770,-240,
18:42:00,2019-01-08,93828,-736,
15:45:00,2019-01-16,86671,-909,
6:51:00,2019-01-17,85710,-1527,
8:35:00,2019-01-21,83596,-519,
19:38:00,2019-01-22,83063,-365,
17:10:00,2019-01-25,82839,-77,
17:39:00,2019-01-27,82027,-402,
15:36:00,2019-01-30,81931,-33,
15:10:00,2019-02-05,83774,308,
12:59:00,2019-02-06,83795,23,
15:38:00,2019-02-09,83892,31,
17:44:00,2019-02-18,79557,-477,
0:53:00,2019-02-20,79181,-290,
23:23:00,2019-02-21,79310,67,
21:09:00,2019-02-24,79676,126,
19:11:00,2019-03-01,81196,309,
11:02:00,2019-03-13,80849,-30,
21:16:00,2019-03-18,78730,-390,
7:02:00,2019-03-21,78282,-186,
16:35:00,2019-03-28,78373,12,
19:00:00,2019-03-29,78436,57,
3:45:00,2019-03-31,79329,654,
17:55:00,2019-04-01,80640,824,
0:58:00,2019-04-08,82353,272,
0:35:00,2019-04-12,82636,71,
19:13:00,2019-04-13,82703,38,
0:49:00,2019-04-19,81307,-267,
13:07:00,2019-04-23,82077,171,
4:33:00,2019-04-26,82724,245,
8:14:00,2019-05-03,84762,285,
22:05:00,2019-05-05,84676,-33,
13:13:00,2019-05-09,84169,-140,
21:48:00,2019-05-10,84751,429,
3:19:00,2019-05-15,85337,139,
1:18:00,2019-05-19,86534,306,
11:17:00,2019-05-30,93627,621,
11:58:00,2019-05-31,95122,1454,
15:20:00,2019-06-25,86038,-361,
18:27:00,2019-06-30,83949,-407,
1:06:00,2019-07-14,88770,363,
16:02:00,2019-07-16,89995,467,
15:43:00,2019-07-31,85663,-289,
0:31:00,2019-08-11,88114,236,
11:21:00,2019-08-18,82618,-738,
3:07:00,2019-08-20,81511,-668,
11:18:00,2019-08-27,74195,-997,
15:04:00,2019-08-29,72321,-869,
14:28:00,2019-08-30,71747,-589,
9:08:00,2019-09-02,72772,369,
5:29:00,2019-09-04,71694,-583,
14:46:00,2019-09-05,70620,-774,
16:54:00,2019-09-06,70197,-388,
17:11:00,2019-09-07,70618,416,
18:18:00,2019-09-08,70793,167,
20:24:00,2019-09-09,70199,-546,
21:04:00,2019-09-11,69995,-101,
22:51:00,2019-09-12,69751,-227,
16:01:00,2019-09-13,69724,-38,
21:33:00,2019-09-16,66180,-1097,
20:22:00,2019-09-17,65404,-816,
12:04:00,2019-09-18,65154,-382,
13:57:00,2019-09-19,64958,-182,
0:49:00,2019-09-21,64737,-152,
15:51:00,2019-09-22,64357,-234,
21:36:00,2019-09-28,64896,86,
0:23:00,2019-09-30,65587,619,
17:03:00,2019-09-30,66452,1246,
12:02:00,2019-10-01,66969,654,
22:18:00,2019-10-05,71389,998,
9:22:00,2019-10-06,71649,564,
17:30:00,2019-10-07,71790,105,
18:07:00,2019-10-08,71805,15,
0:33:00,2019-10-10,71683,-96,
15:51:00,2019-10-13,71756,20,
11:42:00,2019-10-14,71524,-281,
0:59:00,2019-10-16,71066,-295,
14:30:00,2019-10-16,69556,-2681,
14:09:00,2019-10-18,66818,-1379,
2:22:00,2019-10-21,65542,-509,
11:00:00,2019-10-23,65366,-75,
12:50:00,2019-10-25,66113,360,
15:20:00,2019-10-27,66685,272,
11:07:00,2019-10-28,66504,-220,
17:14:00,2019-10-29,66254,-199,
1:37:00,2019-11-03,71520,1211,
12:52:00,2019-11-04,72750,837,
14:35:00,2019-11-05,73558,754,
14:21:00,2019-11-07,74423,435,
6:45:00,2019-11-09,75514,648,
2:25:00,2019-11-13,78058,666,
20:13:00,2019-11-17,75203,-602,
18:33:00,2019-11-21,74114,-277,
14:03:00,2019-11-22,74141,33,
16:48:00,2019-11-25,74008,-43,
14:30:00,2019-11-27,74061,28,
20:27:00,2019-11-29,74632,254,
15:15:00,2019-11-30,75928,1654,
23:33:00,2019-12-03,77985,615,
13:42:00,2019-12-06,78604,239,
14:17:00,2019-12-09,79215,202,
16:07:00,2019-12-14,77362,-365,
15:33:00,2019-12-16,77079,-143,
22:38:00,2019-12-21,80404,628,
14:56:00,2019-12-23,81738,794,
20:15:00,2019-12-26,86000,1323,
23:41:00,2019-12-28,87986,927,
16:07:00,2020-01-03,91704,654,
15:19:00,2020-01-04,91930,234,
13:55:00,2020-01-07,90662,-431,
10:00:00,2020-01-08,90033,-752,
3:49:00,2020-01-11,88521,-551,
14:25:00,2020-01-12,88543,15,
10:19:00,2020-01-23,77314,-1037,
9:34:00,2020-01-27,76076,-312,
21:37:00,2020-01-29,75657,-167,
10:02:00,2020-01-31,76323,439,
18:22:00,2020-02-02,77755,610,
8:17:00,2020-02-05,77531,-87,
14:04:00,2020-02-07,79115,707,
18:44:00,2020-02-09,79907,361,
1:59:00,2020-02-13,79581,-99,
14:42:00,2020-02-21,75795,-444,
14:40:00,2020-03-01,77511,191,
14:51:00,2020-03-04,78971,485,
16:34:00,2020-03-05,81554,2411,
23:13:00,2020-03-10,85470,742,
16:48:00,2020-03-11,85987,706,
7:28:00,2020-03-16,90084,889,
14:21:00,2020-03-17,94370,3331,
15:21:00,2020-03-19,103151,4301,
4:01:00,2020-03-22,110852,3047,
2:50:00,2020-03-24,115977,2627,
14:07:00,2020-03-24,117275,2761,
16:40:00,2020-03-25,120060,2518,
15:02:00,2020-03-27,124859,2484,
19:49:00,2020-03-27,125562,3527,
16:12:00,2020-03-30,129994,1555,
14:08:00,2020-03-31,131160,1276,
12:54:00,2020-04-03,127661,-1187,
21:16:00,2020-04-06,125284,-710,
15:52:00,2020-04-07,125844,723,
10:17:00,2020-04-10,130705,1757,
17:47:00,2020-04-12,132527,788,
22:16:00,2020-04-13,134320,1511,
18:31:00,2020-04-15,142798,4598,
4:37:00,2020-04-16,154421,27619,
14:16:00,2020-04-17,167555,9367,
16:18:00,2020-04-18,173168,5175,
,2020-04-19,177854,14606,
,2020-04-20,180349,2495,
22:32:00,2020-04-20,180779,458,
12:31:00,2020-04-21,182047,2176,
,2020-04-23,184721,1809,
13:21:00,2020-04-24,185400,436,
22:22:00,2020-04-25,187173,1289,
1:30:00,2020-04-26,187784,4680,
,2020-04-28,192560,2465,
18:49:00,2020-04-28,193520,1224,
0:47:00,2020-04-30,199796,5026,
13:39:00,2020-04-30,202349,4762,
2:49:00,2020-05-01,171575,-56094,
12:40:00,2020-05-01,167885,-8991,
16:40:00,2020-05-05,156356,-2767,
13:40:00,2020-05-06,153432,-3342,
16:03:00,2020-05-07,151201,-2029,
,2020-05-10,147874,-1427,
17:05:00,2020-05-10,147020,-1200,
16:21:00,2020-05-12,145278,-885,
14:42:00,2020-05-15,136848,-2876,
5:18:00,2020-05-17,135281,-974,
15:08:00,2020-05-19,132556,-1131,
2:30:00,2020-05-21,129818,-1858,
13:26:00,2020-05-29,127173,-313,
16:29:00,2020-06-05,121485,-798,
14:28:00,2020-06-19,109436,-866,
3:57:00,2020-06-30,102103,-694,
14:42:00,2020-07-14,96557,-384,
14:24:00,2020-07-21,90361,-887,
8:34:00,2020-07-23,91783,809,
6:00:00,2020-08-04,104151,1040,
19:19:00,2020-08-06,102351,-705,
5:11:00,2020-08-11,99275,-697,
2:23:40,2020-08-12,101761,2813,
12:57:09,2020-08-12,104275,5715,
0:31:19,2020-08-13,106547,4713,
12:31:17,2020-08-13,108869,4644,
0:31:17,2020-08-14,108399,-940,
12:31:14,2020-08-14,108204,-390,
0:31:20,2020-08-15,107659,-1090,
12:31:20,2020-08-15,107556,-206,
0:31:13,2020-08-16,107151,-810,
12:31:23,2020-08-16,106842,-618,
18:42:00,2020-08-16,106337,-1962,
0:31:10,2020-08-17,106230,-441,
1:59:51,2020-08-17,106242,195,
12:31:10,2020-08-17,106022,-502,
0:31:10,2020-08-18,105562,-920,
12:31:10,2020-08-18,105295,-534,
0:31:10,2020-08-19,105058,-474,
12:31:10,2020-08-19,104983,-150,
0:31:10,2020-08-20,104768,-430,
12:31:10,2020-08-20,104787,38,
0:31:10,2020-08-21,104713,-148,
12:31:12,2020-08-21,104907,388,
0:31:09,2020-08-22,105289,764,
12:31:10,2020-08-22,105638,698,
0:31:10,2020-08-23,106090,904,
12:31:10,2020-08-23,106553,926,
0:31:10,2020-08-24,106572,38,
12:31:10,2020-08-24,106842,540,
0:31:10,2020-08-25,106888,92,
12:31:10,2020-08-25,107037,298,
0:31:10,2020-08-26,105781,-2512,
12:31:10,2020-08-26,104019,-3524,
0:31:10,2020-08-27,102142,-3754,
12:31:10,2020-08-27,100407,-3470,
0:31:10,2020-08-28,99620,-1574,
12:31:10,2020-08-28,99051,-1138,
0:31:10,2020-08-29,98804,-494,
12:31:10,2020-08-29,98724,-160,
0:31:10,2020-08-30,98711,-26,
12:31:10,2020-08-30,98537,-348,
0:31:10,2020-08-31,98885,696,
12:31:10,2020-08-31,99563,1356,
0:31:10,2020-09-01,99972,818,
12:31:10,2020-09-01,100343,742,
0:31:10,2020-09-02,100501,316,
12:31:10,2020-09-02,100604,206,
0:31:10,2020-09-03,100943,678,
12:31:10,2020-09-03,101941,1996,
0:31:10,2020-09-04,102098,314,
12:31:10,2020-09-04,102015,-166,
0:31:10,2020-09-05,101829,-372,
12:31:10,2020-09-05,101877,96,
0:31:10,2020-09-06,101654,-446,
12:31:10,2020-09-06,101447,-414,
0:31:10,2020-09-07,101230,-434,
12:31:10,2020-09-07,101103,-254,
12:31:10,2020-09-08,100771,-332,
0:31:10,2020-09-09,100430,-682,
12:31:28,2020-09-09,100333,-194,
12:31:57,2020-09-09,100333,0,
0:31:10,2020-09-10,100044,-579,
12:31:09,2020-09-10,99677,-734,
0:31:10,2020-09-11,99331,-692,
12:31:10,2020-09-11,99063,-536,
0:31:10,2020-09-12,98986,-154,
12:31:10,2020-09-12,99013,54,
0:31:09,2020-09-13,99042,58,
12:31:10,2020-09-13,98978,-128,
0:31:10,2020-09-14,98212,-1532,
12:31:10,2020-09-14,97504,-1416,
0:31:13,2020-09-15,97088,-832,
12:31:10,2020-09-15,96819,-538,
0:31:10,2020-09-16,96454,-730,
12:31:10,2020-09-16,96217,-474,
0:31:10,2020-09-17,95828,-778,
12:31:10,2020-09-17,94794,-2068,
0:31:10,2020-09-18,94434,-720,
12:31:10,2020-09-18,94348,-172,
0:31:09,2020-09-19,94304,-88,
12:31:10,2020-09-19,94403,198,
0:31:10,2020-09-20,94459,112,
12:31:10,2020-09-20,94411,-96,
0:31:10,2020-09-21,94230,-362,
12:31:10,2020-09-21,94139,-182,
0:31:10,2020-09-22,94056,-166,
12:31:10,2020-09-22,94358,604,
0:31:10,2020-09-23,94695,674,
12:33:44,2020-09-24,94364,-220,
0:31:10,2020-09-25,96083,3450,
12:31:10,2020-09-25,97034,1902,
0:31:10,2020-09-26,97441,814,
12:31:10,2020-09-26,98282,1682,
0:31:10,2020-09-27,98844,1124,
12:31:10,2020-09-27,99234,780,
0:31:10,2020-09-28,99463,458,
12:33:13,2020-09-28,99471,16,
0:31:11,2020-09-29,99553,164,
12:31:10,2020-09-29,99565,24,
0:31:10,2020-09-30,99649,168,
17:56:01,2020-10-02,95033,-1694,
0:31:10,2020-10-02,94219,1122,
12:31:10,2020-10-02,92651,-3136,
0:31:10,2020-10-03,90784,-3734,
12:31:10,2020-10-03,89060,-3448,
0:31:09,2020-10-04,87191,-3738,
13:02:10,2020-10-05,87829,419,
0:31:10,2020-10-06,87375,-949,
12:31:10,2020-10-06,86450,-1850,
0:31:10,2020-10-07,84640,-3620,
12:31:10,2020-10-07,84870,460,
0:31:10,2020-10-08,86242,2744,
12:31:10,2020-10-08,85228,-2028,
0:31:10,2020-10-09,83927,-2602,
12:31:10,2020-10-09,82964,-1926,
0:31:10,2020-10-10,81852,-2224,
12:31:10,2020-10-10,80753,-2198,
0:31:10,2020-10-11,79727,-2052,
12:31:09,2020-10-11,78632,-2190,
0:31:10,2020-10-12,77429,-2406,
12:31:10,2020-10-12,76573,-1712,
0:31:10,2020-10-13,75419,-2308,
12:31:10,2020-10-13,74205,-2428,
0:31:10,2020-10-14,71698,-5014,
12:31:10,2020-10-14,72317,1238,
0:31:10,2020-10-15,73705,2776,
12:31:10,2020-10-15,74964,2518,
0:31:10,2020-10-16,77152,4376,
12:31:10,2020-10-16,79065,3826,
0:31:10,2020-10-17,81463,4796,
12:31:10,2020-10-17,83602,4278,
0:31:10,2020-10-18,85670,4136,
12:31:10,2020-10-18,87206,3072,
0:31:10,2020-10-19,87427,442,
12:31:10,2020-10-19,88006,1158,
0:31:10,2020-10-20,88467,922,
12:31:11,2020-10-20,89017,1100,
0:31:10,2020-10-21,89354,674,
12:31:10,2020-10-21,89701,694,
0:31:10,2020-10-22,89972,542,
12:31:10,2020-10-22,90222,500,
0:31:10,2020-10-23,90427,410,
12:31:10,2020-10-23,90615,376,
0:31:09,2020-10-24,92139,3048,
12:31:10,2020-10-24,93496,2714,
0:31:10,2020-10-25,91245,-4502,
12:31:10,2020-10-25,91506,522,
0:31:10,2020-10-26,91717,422,
12:31:09,2020-10-26,91974,514,
0:31:10,2020-10-27,92033,118,
12:31:10,2020-10-27,92066,66,
0:31:10,2020-10-28,92230,328,
12:31:19,2020-10-28,91955,-550,
12:31:47,2020-10-28,91955,0,
0:31:10,2020-10-29,92226,542,
12:31:10,2020-10-29,92552,652,
0:31:10,2020-10-30,92000,-1104,
12:31:10,2020-10-30,91544,-912,
0:31:10,2020-10-31,91314,-460,
12:31:10,2020-10-31,91345,62,
0:31:10,2020-11-01,91290,-110,
12:31:10,2020-11-01,90682,-1216,
0:31:10,2020-11-02,90300,-764,
12:31:10,2020-11-02,89874,-852,
0:31:10,2020-11-03,89492,-764,
12:31:10,2020-11-03,88937,-1110,
0:31:10,2020-11-04,88563,-748,
12:31:10,2020-11-04,88081,-964,
0:31:10,2020-11-05,87817,-528,
12:31:10,2020-11-05,87565,-504,
0:31:10,2020-11-06,87266,-598,
12:31:10,2020-11-06,87059,-414,
0:31:10,2020-11-07,86877,-364,
12:31:10,2020-11-07,86759,-236,
0:31:10,2020-11-08,86686,-146,
12:31:10,2020-11-08,86834,296,
0:31:10,2020-11-09,86814,-40,
12:31:29,2020-11-09,86443,-742,
0:31:09,2020-11-10,86481,76,
12:31:10,2020-11-10,86265,-432,
0:31:10,2020-11-11,85962,-606,
12:31:10,2020-11-11,85268,-1388,
0:31:11,2020-11-12,84649,-1238,
12:31:10,2020-11-12,84126,-1046,
0:31:10,2020-11-13,83762,-728,
12:31:09,2020-11-13,83253,-1018,
0:31:10,2020-11-14,82319,-1868,
12:31:09,2020-11-14,81381,-1876,
0:31:10,2020-11-15,80767,-1228,
12:31:10,2020-11-15,80291,-952,
0:31:10,2020-11-16,79609,-1364,
12:31:10,2020-11-16,79172,-874,
0:31:10,2020-11-17,78611,-1122,
12:31:10,2020-11-17,78375,-472,
0:31:10,2020-11-18,77937,-876,
12:31:10,2020-11-18,78272,670,
0:31:10,2020-11-19,77973,-598,
12:31:10,2020-11-19,77834,-278,
0:31:09,2020-11-20,77559,-550,
12:31:10,2020-11-20,77327,-464,
0:31:10,2020-11-21,77141,-372,
12:31:09,2020-11-21,77098,-86,
0:31:10,2020-11-22,77118,40,
12:31:10,2020-11-22,76903,-430,
0:31:10,2020-11-23,76814,-178,
12:31:10,2020-11-23,76604,-420,
0:31:10,2020-11-24,76198,-812,
12:31:10,2020-11-24,75702,-992,
0:31:09,2020-11-25,75702,0,
12:31:10,2020-11-25,75838,272,
0:31:11,2020-11-26,75821,-34,
12:31:10,2020-11-26,76006,370,
0:31:10,2020-11-27,76126,240,
12:31:10,2020-11-27,76034,-184,
0:31:10,2020-11-28,76201,334,
12:31:10,2020-11-28,76267,132,
0:31:10,2020-11-29,76010,-514,
12:31:10,2020-11-29,75887,-246,
0:31:10,2020-11-30,76117,460,
12:31:10,2020-11-30,76586,938,
0:31:09,2020-12-01,76702,232,
12:31:10,2020-12-01,76923,442,
0:31:10,2020-12-02,77110,374,
12:31:10,2020-12-02,76560,-1100,
0:31:10,2020-12-03,76563,6,
12:31:10,2020-12-03,76415,-296,
0:31:10,2020-12-04,76282,-266,
12:31:09,2020-12-04,76179,-206,
0:31:10,2020-12-05,76303,248,
12:31:10,2020-12-05,76444,282,
0:31:09,2020-12-06,76624,360,
12:31:10,2020-12-06,75939,-1370,
0:31:10,2020-12-07,76005,132,
12:31:10,2020-12-07,76091,172,
0:31:10,2020-12-08,76188,194,
12:31:10,2020-12-08,76829,1282,
0:31:10,2020-12-09,76871,84,
12:31:10,2020-12-09,76820,-102,
0:31:10,2020-12-10,76838,36,
12:31:48,2020-12-10,76597,-482,
0:31:10,2020-12-11,76212,-771,
12:31:10,2020-12-11,76292,160,
0:31:10,2020-12-12,76160,-264,
12:31:10,2020-12-12,76147,-26,
0:31:10,2020-12-13,76204,114,
12:31:10,2020-12-13,76168,-72,
0:31:10,2020-12-14,75709,-918,
12:31:10,2020-12-14,75091,-1236,
0:31:10,2020-12-15,74874,-434,
12:31:09,2020-12-15,74851,-46,
0:31:10,2020-12-16,74852,2,
12:31:10,2020-12-16,74104,-1496,
0:31:10,2020-12-17,72883,-2442,
12:31:10,2020-12-17,71848,-2070,
0:31:10,2020-12-18,70548,-2600,
12:31:10,2020-12-18,70933,770,
0:31:10,2020-12-19,72216,2566,
12:31:10,2020-12-19,72705,978,
0:31:10,2020-12-20,73208,1006,
12:31:10,2020-12-20,73555,694,
0:31:09,2020-12-21,74033,956,
12:31:10,2020-12-21,74306,546,
0:31:10,2020-12-22,74628,644,
12:31:10,2020-12-22,74834,412,
0:31:10,2020-12-23,75063,458,
12:31:10,2020-12-23,75163,200,
0:31:10,2020-12-24,75424,522,
12:31:10,2020-12-24,75508,168,
0:31:10,2020-12-25,75751,486,
12:31:10,2020-12-25,75939,376,
0:31:10,2020-12-26,76396,914,
12:31:10,2020-12-26,76444,96,
0:31:10,2020-12-27,76640,392,
12:31:10,2020-12-27,76599,-82,
0:31:10,2020-12-28,76818,438,
12:31:10,2020-12-28,76915,194,
0:31:10,2020-12-29,76973,116,
12:31:10,2020-12-29,76719,-508,
0:31:10,2020-12-30,76324,-790,
12:31:10,2020-12-30,76979,1310,
0:31:10,2020-12-31,78955,3952,
12:31:10,2020-12-31,81344,4778,
0:31:10,2021-01-01,83345,4002,
12:31:09,2021-01-01,85146,3602,
0:31:10,2021-01-02,85909,1526,
